seqnames	start	end	width	strand	phastcons	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	gene_name	mean_tpm	z_fpkm_mean	z_fpkm_first	n_active_samples	n_samples	is_active	activity_measured	dist_to_tss_signed
NC_133195.1	179947	180167	221	*	18	Promoter (2-3kb)	21	177939	182602	4664	2	rpf2	NM_214748.1	2435	gene-rpf2	47.939022	1.13446327301944	1.14806177728725	2	2	TRUE	TRUE	2545
NC_133195.1	194491	194642	152	*	26	Promoter (2-3kb)	21	191389	196871	5483	2	si:ch211-241j12.3	NM_001030209.1	2229	gene-si:ch211-241j12.3	3.2092445	-0.536249733492363	-0.455594833656455	2	2	TRUE	TRUE	2305
NC_133195.1	196115	196350	236	*	61	Promoter (<=1kb)	21	191389	196871	5483	2	si:ch211-241j12.3	NM_001030209.1	521	gene-si:ch211-241j12.3	3.2092445	-0.536249733492363	-0.455594833656455	2	2	TRUE	TRUE	639
NC_133195.1	612068	612094	27	*	14	Promoter (2-3kb)	21	609719	633787	24069	1	kcnk2b	NM_001037398.2	2349	gene-kcnk2b	0.403285	-1.81343391545675	-1.73771772584258	2	2	TRUE	TRUE	2362
NC_133195.1	2759908	2759963	56	*	15	Promoter (1-2kb)	21	2758142	2768723	10582	1	slc35a1	NM_001128811.1	1766	gene-slc35a1	13.8700155	0.369961003668006	0.360523373103279	2	2	TRUE	TRUE	1793
NC_133195.1	2826106	2826143	38	*	17	5' UTR	21	2822053	2833018	10966	1	syncrip	XR_012395393.1	4053	gene-syncrip	278.5381405	2.21913586421212	2.2286920560717	2	2	TRUE	TRUE	4071
NC_133195.1	2835895	2835926	32	*	22	3' UTR	21	2822053	2835934	13882	1	syncrip	XM_009294525.2	13842	gene-syncrip	278.5381405	2.21913586421212	2.2286920560717	2	2	TRUE	TRUE	13857
NC_133195.1	3068530	3068574	45	*	20	3' UTR	21	3043339	3072306	28968	1	amd1	NM_001161601.1	25191	gene-amd1	71.573292	1.3813777691613	1.3546287882285	2	2	TRUE	TRUE	-24106
NC_133195.1	3179535	3179561	27	*	17	Promoter (<=1kb)	21	3098942	3180515	81574	2	map3k5	XM_021468422.2	954	gene-map3k5	3.0312675	-0.569043198309483	-0.602484388073131	2	2	TRUE	TRUE	967
NC_133195.1	3419641	3419676	36	*	16	Promoter (2-3kb)	21	3415325	3422203	6879	2	marcksa	XM_005170139.6	2527	gene-marcksa	49.4367435	1.15039485901028	1.0841019352112	2	2	TRUE	TRUE	2545
NC_133195.1	3422147	3422217	71	*	48	Promoter (<=1kb)	21	3415325	3422203	6879	2	marcksa	XM_005170139.6	0	gene-marcksa	49.4367435	1.15039485901028	1.0841019352112	2	2	TRUE	TRUE	21
NC_133195.1	3541876	3541901	26	*	25	5' UTR	21	3538275	3763734	225460	1	LOC101885478	XM_073934039.1	3601	gene-LOC101885478	0.314173	-2.21461404103027	-2.78491022390032	2	2	TRUE	TRUE	3613
NC_133195.1	3541917	3542033	117	*	20	5' UTR	21	3538275	3763734	225460	1	LOC101885478	XM_073934039.1	3642	gene-LOC101885478	0.314173	-2.21461404103027	-2.78491022390032	2	2	TRUE	TRUE	3700
NC_133195.1	3542129	3542242	114	*	42	5' UTR	21	3538275	3763734	225460	1	LOC101885478	XM_073934039.1	3854	gene-LOC101885478	0.314173	-2.21461404103027	-2.78491022390032	2	2	TRUE	TRUE	3910
NC_133195.1	3542360	3542441	82	*	34	5' UTR	21	3538275	3763734	225460	1	LOC101885478	XM_073934039.1	4085	gene-LOC101885478	0.314173	-2.21461404103027	-2.78491022390032	2	2	TRUE	TRUE	4125
NC_133195.1	3542467	3542507	41	*	26	5' UTR	21	3538275	3763734	225460	1	LOC101885478	XM_073934039.1	4192	gene-LOC101885478	0.314173	-2.21461404103027	-2.78491022390032	2	2	TRUE	TRUE	4212
NC_133195.1	4155080	4155123	44	*	25	Promoter (<=1kb)	21	4084000	4155879	71880	2	trim67	XM_009294538.5	756	gene-trim67	0.4679895	-1.72799944826458	-1.81193761458088	2	2	TRUE	TRUE	778
NC_133195.1	4155130	4155165	36	*	26	Promoter (<=1kb)	21	4084000	4155879	71880	2	trim67	XM_009294538.5	714	gene-trim67	0.4679895	-1.72799944826458	-1.81193761458088	2	2	TRUE	TRUE	732
NC_133195.1	4163223	4163287	65	*	22	Promoter (<=1kb)	21	4161987	4164281	2295	2	exoc8	NM_001110475.1	994	gene-exoc8	8.799483	0.08953791641572	0.0896278144845549	2	2	TRUE	TRUE	1026
NC_133195.1	4218284	4218385	102	*	16	Promoter (<=1kb)	21	4218156	4261773	43618	1	ttc13	NM_001130627.1	128	gene-ttc13	6.622968	-0.0859500674438799	-0.0992306162161995	2	2	TRUE	TRUE	178
NC_133195.1	4576263	4576406	144	*	62	Intron (XM_073934038.1/bcl11bb, intron 2 of 2)	21	4540699	4609017	68319	1	bcl11bb	XM_073934038.1	35564	gene-bcl11bb	1.182399	-1.14868312065649	-1.10108994438974	2	2	TRUE	TRUE	35635
NC_133195.1	4752059	4752115	57	*	46	Distal Intergenic	21	4809628	4825763	16136	2	LOC141379522	XR_012396331.1	73648	gene-LOC141379522	0.055965	-Inf	-Inf	1	2	TRUE	TRUE	73676
NC_133195.1	4781415	4781478	64	*	18	Distal Intergenic	21	4809628	4825763	16136	2	LOC141379522	XR_012396331.1	44285	gene-LOC141379522	0.055965	-Inf	-Inf	1	2	TRUE	TRUE	44317
NC_133195.1	4781802	4781837	36	*	19	Distal Intergenic	21	4809628	4825763	16136	2	LOC141379522	XR_012396331.1	43926	gene-LOC141379522	0.055965	-Inf	-Inf	1	2	TRUE	TRUE	43944
NC_133195.1	4785373	4785419	47	*	22	Distal Intergenic	21	4809628	4825763	16136	2	LOC141379522	XR_012396331.1	40344	gene-LOC141379522	0.055965	-Inf	-Inf	1	2	TRUE	TRUE	40367
NC_133195.1	5043140	5043216	77	*	63	3' UTR	21	5042862	5203511	160650	2	arid1b	NM_001346214.1	160295	gene-arid1b	4.096431	-0.382874520525474	-0.409880345874028	2	2	TRUE	TRUE	13276
NC_133195.1	5226547	5226636	90	*	33	Promoter (1-2kb)	21	5225102	5244930	19829	1	ccnk	XM_073933069.1	1445	gene-ccnk	13.1574515	0.337336548767935	0.323672525485325	2	2	TRUE	TRUE	672
NC_133195.1	6132681	6132708	28	*	15	3' UTR	21	5717453	6137528	420076	1	nrxn3b	XM_073933109.1	415228	gene-nrxn3b	0.1263115	-2.52833480243505	-2.45668068167221	2	2	TRUE	TRUE	27830
NC_133195.1	6245002	6245030	29	*	18	3' UTR	21	6244983	6295867	50885	2	pum2	XM_073932968.1	50837	gene-pum2	9.581007	0.140473195075897	0.101962278737407	2	2	TRUE	TRUE	48775
NC_133195.1	6251472	6251543	72	*	22	3' UTR	21	6244983	6295867	50885	2	pum2	XM_073932968.1	44324	gene-pum2	9.581007	0.140473195075897	0.101962278737407	2	2	TRUE	TRUE	44387
NC_133195.1	6606684	6606720	37	*	16	5' UTR	21	6468524	6616780	148257	2	trappc8	XM_073934054.1	10060	gene-trappc8	7.5515345	-0.00576189956406569	-0.035136415240523	2	2	TRUE	TRUE	8225
NC_133195.1	6685666	6685698	33	*	14	Promoter (2-3kb)	21	6674007	6688001	13995	2	mcm3l	NM_001171068.1	2303	gene-mcm3l	0.18821	-2.29180978409809	-2.15044319746806	2	2	TRUE	TRUE	2949
NC_133195.1	7154287	7154314	28	*	16	Promoter (<=1kb)	21	7048939	7155164	106226	2	adcy1a	NM_001168349.1	850	gene-adcy1a	0.0571075	-3.02294685076055	-2.90023459641728	1	2	TRUE	TRUE	864
NC_133195.1	8159259	8159293	35	*	23	3' UTR	21	8157392	8214870	57479	2	plpp3	XM_001919526.8	55577	gene-plpp3	24.466198	0.719723649874255	0.73866448300743	2	2	TRUE	TRUE	55594
NC_133195.1	9744583	9744656	74	*	15	Promoter (2-3kb)	21	9741911	9747047	5137	2	zfp36l1b	NM_199649.2	2391	gene-zfp36l1b	15.4017015	0.434477620349369	0.421851590681411	2	2	TRUE	TRUE	2428
NC_133195.1	9851697	9851732	36	*	26	Promoter (<=1kb)	21	9851046	9860574	9529	1	ptger2b	NM_001030250.1	651	gene-ptger2b	0.124249	-2.53705524275828	-2.49403146688577	2	2	TRUE	TRUE	668
NC_133195.1	9931213	9931269	57	*	21	Promoter (<=1kb)	21	9930424	9943376	12953	1	psmc6	NM_001003832.1	789	gene-psmc6	173.493961	1.92762557749653	1.91519815041303	2	2	TRUE	TRUE	817
NC_133195.1	10244579	10244746	168	*	16	Distal Intergenic	21	10224183	10231514	7332	2	znf770	XM_005160411.4	-13065	gene-znf770	16.2447175	0.467515672764114	0.473449903461567	2	2	TRUE	TRUE	-13148
NC_133195.1	10276621	10276650	30	*	23	Intron (NM_130910.1/meis2b, intron 7 of 12)	21	10265602	10285347	19746	2	meis2b	NM_130910.1	8697	gene-meis2b	32.7989	0.900696322008342	0.89950324586212	2	2	TRUE	TRUE	8712
NC_133195.1	11266043	11266091	49	*	24	3' UTR	21	11264061	11272091	8031	2	flrt2	XM_005160413.6	6000	gene-flrt2	2.8547315	-0.605521850745425	-0.630820922193256	2	2	TRUE	TRUE	-5245
NC_133195.1	14376434	14376481	48	*	19	Promoter (<=1kb)	21	14253931	14376666	122736	2	ints7	XM_021468353.2	185	gene-ints7	8.8151095	0.0906036066574687	0.0881291511978869	2	2	TRUE	TRUE	209
NC_133195.1	14631644	14631691	48	*	18	Promoter (<=1kb)	21	14597690	14631928	34239	2	kcnk3a	NM_001030162.1	237	gene-kcnk3a	0	-Inf	-Inf	0	2	FALSE	TRUE	261
NC_133195.1	15123251	15123309	59	*	22	Promoter (2-3kb)	21	15121064	15131809	10746	1	nek2	NM_201050.1	2187	gene-nek2	9.4815415	0.135471060972261	0.152657319251692	2	2	TRUE	TRUE	2216
NC_133195.1	15928669	15928704	36	*	15	5' UTR	21	15890311	15935788	45478	2	scrn2	NM_001030116.1	7084	gene-scrn2	4.486293	-0.325845811953387	-0.327526471820735	2	2	TRUE	TRUE	7126
NC_133195.1	16199831	16199891	61	*	15	Promoter (2-3kb)	21	16196833	16205129	8297	1	itpa	NM_001099986.2	2998	gene-itpa	34.070018	0.923572791507591	0.896096448058654	2	2	TRUE	TRUE	3028
NC_133195.1	16383017	16383054	38	*	16	5' UTR	21	16366455	16386250	19796	2	si:dkey-239i20.4	XM_068215467.2	3196	gene-si:dkey-239i20.4	0.679557	-1.49719483621997	-1.57775422405433	2	2	TRUE	TRUE	5415
NC_133195.1	16780240	16780274	35	*	14	Promoter (<=1kb)	21	16779875	16781734	1860	1	jun	NM_199987.1	365	gene-jun	34.961892	0.940021205790284	0.931168623516935	2	2	TRUE	TRUE	382
NC_133195.1	16781322	16781360	39	*	18	Promoter (1-2kb)	21	16779875	16781734	1860	1	jun	NM_199987.1	1447	gene-jun	34.961892	0.940021205790284	0.931168623516935	2	2	TRUE	TRUE	1466
NC_133195.1	17718701	17718735	35	*	20	Promoter (<=1kb)	21	17697815	17718735	20921	2	ches1	NM_001122745.1	0	gene-ches1	1.25525	-1.11187789237965	-1.12976315503755	2	2	TRUE	TRUE	17114
NC_133195.1	17918849	17918889	41	*	16	Promoter (<=1kb)	21	17918561	17924849	6289	1	kcnk13b	NM_001025483.1	288	gene-kcnk13b	0	-Inf	-Inf	0	2	FALSE	TRUE	308
NC_133195.1	20661167	20661201	35	*	14	Intron (XM_005160473.6/kctd1, intron 1 of 4)	21	20656083	20705064	48982	1	kctd1	XM_005160473.6	5084	gene-kctd1	2.085461	-0.798660614628949	-0.757794600223949	2	2	TRUE	TRUE	5101
NC_133195.1	20661448	20661477	30	*	14	Intron (XM_005160473.6/kctd1, intron 1 of 4)	21	20656083	20705064	48982	1	kctd1	XM_005160473.6	5365	gene-kctd1	2.085461	-0.798660614628949	-0.757794600223949	2	2	TRUE	TRUE	5379
NC_133195.1	20670011	20670128	118	*	46	5' UTR	21	20656083	20705064	48982	1	kctd1	XM_005160473.6	13928	gene-kctd1	2.085461	-0.798660614628949	-0.757794600223949	2	2	TRUE	TRUE	13986
NC_133195.1	20761632	20761725	94	*	23	Promoter (<=1kb)	21	20754976	20762689	7714	2	psma8	NM_213166.1	964	gene-psma8	298.190927	2.26149903330014	2.25554667423268	2	2	TRUE	TRUE	1011
NC_133195.1	20762500	20762582	83	*	25	Promoter (<=1kb)	21	20754976	20762689	7714	2	psma8	NM_213166.1	107	gene-psma8	298.190927	2.26149903330014	2.25554667423268	2	2	TRUE	TRUE	148
NC_133195.1	20831359	20831414	56	*	16	Promoter (<=1kb)	21	20831107	20839422	8316	1	LOC566974	XM_068215630.2	252	gene-LOC566974	0.0053945	-Inf	-Inf	0	2	FALSE	TRUE	279
NC_133195.1	21159010	21159059	50	*	15	Distal Intergenic	21	21150099	21155212	5114	2	LOC141379550	XR_012396388.1	-3798	gene-LOC141379550	0.081717	-Inf	-2.33762099784697	1	2	TRUE	TRUE	-3822
NC_133195.1	21372642	21372692	51	*	29	Promoter (<=1kb)	21	21258684	21373506	114823	2	xkr6b	XM_073933237.1	814	gene-xkr6b	0.2258565	-2.17615273709593	-2.25035156474919	2	2	TRUE	TRUE	991
NC_133195.1	21373041	21373112	72	*	60	Promoter (<=1kb)	21	21258684	21373506	114823	2	xkr6b	XM_073933237.1	394	gene-xkr6b	0.2258565	-2.17615273709593	-2.25035156474919	2	2	TRUE	TRUE	582
NC_133195.1	21373141	21373215	75	*	40	Promoter (<=1kb)	21	21258684	21373506	114823	2	xkr6b	XM_073933237.1	291	gene-xkr6b	0.2258565	-2.17615273709593	-2.25035156474919	2	2	TRUE	TRUE	480
NC_133195.1	21534940	21534984	45	*	22	Promoter (1-2kb)	21	21533122	21536419	3298	1	sox7	NM_001080750.2	1818	gene-sox7	6.35896	-0.111528943054067	-0.072243436829354	2	2	TRUE	TRUE	1840
NC_133195.1	21535479	21535539	61	*	20	Promoter (2-3kb)	21	21533122	21536419	3298	1	sox7	NM_001080750.2	2357	gene-sox7	6.35896	-0.111528943054067	-0.072243436829354	2	2	TRUE	TRUE	2387
NC_133195.1	22775129	22775219	91	*	29	3' UTR	21	22773770	22812302	38533	2	ppp2r5ea	NM_194415.2	37083	gene-ppp2r5ea	22.492249	0.668099016286787	0.675876109633858	2	2	TRUE	TRUE	-5268
NC_133195.1	22944194	22944223	30	*	14	Promoter (<=1kb)	21	22904633	22944601	39969	2	prkchb	XM_005160500.5	378	gene-prkchb	2.0015465	-0.823528664074721	-0.825946706175695	2	2	TRUE	TRUE	-27954
NC_133195.1	23102580	23102751	172	*	47	Intron (XM_073932551.1/prkchb, intron 3 of 16)	21	22904633	23125188	220556	2	prkchb	XM_073932551.1	22437	gene-prkchb	2.0015465	-0.823528664074721	-0.825946706175695	2	2	TRUE	TRUE	22523
NC_133195.1	23102782	23102824	43	*	25	Intron (XM_073932551.1/prkchb, intron 3 of 16)	21	22904633	23125188	220556	2	prkchb	XM_073932551.1	22364	gene-prkchb	2.0015465	-0.823528664074721	-0.825946706175695	2	2	TRUE	TRUE	22385
NC_133195.1	23152090	23152218	129	*	41	Promoter (1-2kb)	21	23143668	23153487	9820	2	ppm1ab	XM_005160487.6	1269	gene-ppm1ab	2.809559	-0.614597360129727	-0.623220723741924	2	2	TRUE	TRUE	1651
NC_133195.1	23152715	23152797	83	*	32	Promoter (<=1kb)	21	23143668	23153487	9820	2	ppm1ab	XM_005160487.6	690	gene-ppm1ab	2.809559	-0.614597360129727	-0.623220723741924	2	2	TRUE	TRUE	1049
NC_133195.1	23238720	23238777	58	*	26	3' UTR	21	23180629	23238789	58161	1	rtn1b	NM_001328270.1	58091	gene-rtn1b	13.2621315	0.340245107985797	0.291489390980532	2	2	TRUE	TRUE	-116
NC_133195.1	23475333	23475361	29	*	16	5' UTR	21	23364195	23561604	197410	1	brf1b	XM_068215387.2	111138	gene-brf1b	5.192278	-0.236497126060312	-0.260511267606037	2	2	TRUE	TRUE	2116
NC_133195.1	24020368	24020393	26	*	15	3' UTR	21	23936332	24020773	84442	1	jag2b	XM_005160485.6	84036	gene-jag2b	16.551236	0.478704804666006	0.460580930595147	2	2	TRUE	TRUE	-3214
NC_133195.1	24691929	24691977	49	*	18	5' UTR	21	24616379	24723455	107077	1	clocka	XM_009294633.5	75550	gene-clocka	1.1556325	-1.16196996339406	-1.14862019132069	2	2	TRUE	TRUE	50564
NC_133195.1	24696661	24696776	116	*	26	5' UTR	21	24616379	24723455	107077	1	clocka	XM_009294633.5	80282	gene-clocka	1.1556325	-1.16196996339406	-1.14862019132069	2	2	TRUE	TRUE	45799
NC_133195.1	25033060	25033104	45	*	23	3' UTR	21	25026354	25073134	46781	1	LOC141379564	XR_012396420.1	6706	gene-LOC141379564	0	-Inf	-Inf	0	2	FALSE	TRUE	1534
NC_133195.1	25038760	25038885	126	*	41	Intron (XR_012396420.1/LOC141379564, intron 2 of 2)	21	25026354	25073134	46781	1	LOC141379564	XR_012396420.1	12406	gene-LOC141379564	0	-Inf	-Inf	0	2	FALSE	TRUE	-4206
NC_133195.1	25052678	25052861	184	*	74	Intron (XR_012396420.1/LOC141379564, intron 2 of 2)	21	25026354	25073134	46781	1	LOC141379564	XR_012396420.1	26324	gene-LOC141379564	0	-Inf	-Inf	0	2	FALSE	TRUE	-18153
NC_133195.1	25052931	25052988	58	*	41	Intron (XR_012396420.1/LOC141379564, intron 2 of 2)	21	25026354	25073134	46781	1	LOC141379564	XR_012396420.1	26577	gene-LOC141379564	0	-Inf	-Inf	0	2	FALSE	TRUE	-18343
NC_133195.1	25059208	25059303	96	*	47	Intron (XR_012396420.1/LOC141379564, intron 2 of 2)	21	25026354	25073134	46781	1	LOC141379564	XR_012396420.1	32854	gene-LOC141379564	0	-Inf	-Inf	0	2	FALSE	TRUE	21425
NC_133195.1	25059321	25059355	35	*	35	Intron (XR_012396420.1/LOC141379564, intron 2 of 2)	21	25026354	25073134	46781	1	LOC141379564	XR_012396420.1	32967	gene-LOC141379564	0	-Inf	-Inf	0	2	FALSE	TRUE	21342
NC_133195.1	25059472	25059624	153	*	64	Intron (XR_012396420.1/LOC141379564, intron 2 of 2)	21	25026354	25073134	46781	1	LOC141379564	XR_012396420.1	33118	gene-LOC141379564	0	-Inf	-Inf	0	2	FALSE	TRUE	21132
NC_133195.1	25059633	25059752	120	*	35	Intron (XR_012396420.1/LOC141379564, intron 2 of 2)	21	25026354	25073134	46781	1	LOC141379564	XR_012396420.1	33279	gene-LOC141379564	0	-Inf	-Inf	0	2	FALSE	TRUE	20988
NC_133195.1	25062941	25062971	31	*	20	Intron (XR_012396420.1/LOC141379564, intron 2 of 2)	21	25026354	25073134	46781	1	LOC141379564	XR_012396420.1	36587	gene-LOC141379564	0	-Inf	-Inf	0	2	FALSE	TRUE	17724
NC_133195.1	25993024	25993061	38	*	26	Intron (XM_073932691.1/fryl, intron 53 of 63)	21	25855254	26024092	168839	1	fryl	XM_073932691.1	137770	gene-fryl	6.6588685	-0.0852016620833319	-0.138243660307819	2	2	TRUE	TRUE	35045
NC_133195.1	26022938	26023023	86	*	29	3' UTR	21	25855254	26024092	168839	1	fryl	XM_073932691.1	167684	gene-fryl	6.6588685	-0.0852016620833319	-0.138243660307819	2	2	TRUE	TRUE	5107
NC_133195.1	26286482	26286582	101	*	30	Promoter (2-3kb)	21	26283812	26329811	46000	1	nek1	XM_009294677.5	2670	gene-nek1	3.6638665	-0.450647644985338	-0.448296106659561	2	2	TRUE	TRUE	2720
NC_133195.1	26289915	26289967	53	*	16	5' UTR	21	26283812	26329811	46000	1	nek1	XM_009294677.5	6103	gene-nek1	3.6638665	-0.450647644985338	-0.448296106659561	2	2	TRUE	TRUE	6129
NC_133195.1	26290179	26290268	90	*	17	5' UTR	21	26283812	26329811	46000	1	nek1	XM_009294677.5	6367	gene-nek1	3.6638665	-0.450647644985338	-0.448296106659561	2	2	TRUE	TRUE	6411
NC_133195.1	26290363	26290414	52	*	24	5' UTR	21	26283812	26329811	46000	1	nek1	XM_009294677.5	6551	gene-nek1	3.6638665	-0.450647644985338	-0.448296106659561	2	2	TRUE	TRUE	6576
NC_133195.1	26290511	26290601	91	*	21	5' UTR	21	26283812	26329811	46000	1	nek1	XM_009294677.5	6699	gene-nek1	3.6638665	-0.450647644985338	-0.448296106659561	2	2	TRUE	TRUE	6744
NC_133195.1	26292850	26292883	34	*	21	5' UTR	21	26283812	26329811	46000	1	nek1	XM_009294677.5	9038	gene-nek1	3.6638665	-0.450647644985338	-0.448296106659561	2	2	TRUE	TRUE	9054
NC_133195.1	26560269	26560308	40	*	14	Promoter (2-3kb)	21	26493755	26562736	68982	2	mdn1	XM_003200703.6	2428	gene-mdn1	4.272396	-0.357085854332468	-0.386610976710602	2	2	TRUE	TRUE	2448
NC_133195.1	26739107	26739163	57	*	15	Promoter (<=1kb)	21	26590913	26739320	148408	2	bach2b	XM_005160548.6	157	gene-bach2b	4.802359	-0.286464928474463	-0.335411365161487	2	2	TRUE	TRUE	185
NC_133195.1	26798355	26798407	53	*	18	Promoter (1-2kb)	21	26767560	26799999	32440	2	map3k7	XM_009294663.5	1592	gene-map3k7	19.4867085	0.579350793679977	0.560077742121684	2	2	TRUE	TRUE	6532
NC_133195.1	26822906	26822970	65	*	23	Distal Intergenic	21	26767560	26804913	37354	2	map3k7	XM_073932518.1	-17993	gene-map3k7	19.4867085	0.579350793679977	0.560077742121684	2	2	TRUE	TRUE	-18025
NC_133195.1	26823085	26823135	51	*	19	Distal Intergenic	21	26767560	26804913	37354	2	map3k7	XM_073932518.1	-18172	gene-map3k7	19.4867085	0.579350793679977	0.560077742121684	2	2	TRUE	TRUE	-18197
NC_133195.1	27352670	27352707	38	*	14	Distal Intergenic	21	27271754	27274555	2802	2	LOC137488646	XR_011007774.1	-78115	gene-LOC137488646	0.4099525	-1.80245268242239	-1.73771912892311	2	2	TRUE	TRUE	-78133
NC_133195.1	27492853	27492888	36	*	23	3' UTR	21	27492575	27638165	145591	2	epha7	XM_021468468.2	145277	gene-epha7	6.851009	-0.0647727161226743	-0.0636481921784672	2	2	TRUE	TRUE	145295
NC_133195.1	27508116	27508173	58	*	15	Intron (XM_021468468.2/epha7, intron 14 of 16)	21	27492575	27638165	145591	2	epha7	XM_021468468.2	129992	gene-epha7	6.851009	-0.0647727161226743	-0.0636481921784672	2	2	TRUE	TRUE	130021
NC_133195.1	28014658	28014696	39	*	21	Intron (XR_012395709.1/LOC141379240, intron 1 of 2)	21	27919555	28019828	100274	2	LOC141379240	XR_012395709.1	5132	gene-LOC141379240	0	-Inf	-Inf	0	2	FALSE	TRUE	-1562
NC_133195.1	28016020	28016045	26	*	14	Intron (XR_012395709.1/LOC141379240, intron 1 of 2)	21	27919555	28019828	100274	2	LOC141379240	XR_012395709.1	3783	gene-LOC141379240	0	-Inf	-Inf	0	2	FALSE	TRUE	-207
NC_133195.1	28017003	28017163	161	*	52	Promoter (2-3kb)	21	27919555	28019828	100274	2	LOC141379240	XR_012395709.1	2665	gene-LOC141379240	0	-Inf	-Inf	0	2	FALSE	TRUE	844
NC_133195.1	28018842	28018911	70	*	15	Promoter (<=1kb)	21	27919555	28019828	100274	2	LOC141379240	XR_012395709.1	917	gene-LOC141379240	0	-Inf	-Inf	0	2	FALSE	TRUE	952
NC_133195.1	28306210	28306240	31	*	14	Promoter (1-2kb)	21	28294260	28307400	13141	2	paics	XM_068215380.1	1160	gene-paics	454.74151	2.52102927059652	2.47863705845285	2	2	TRUE	TRUE	1175
NC_133195.1	28559369	28559413	45	*	16	5' UTR	21	28537271	28562847	25577	2	exoc1	NM_199597.1	3434	gene-exoc1	20.296298	0.604533656773039	0.58781903378289	2	2	TRUE	TRUE	3468
NC_133195.1	28559502	28559532	31	*	14	5' UTR	21	28537271	28562847	25577	2	exoc1	NM_199597.1	3315	gene-exoc1	20.296298	0.604533656773039	0.58781903378289	2	2	TRUE	TRUE	3342
NC_133195.1	28561919	28562044	126	*	36	Promoter (<=1kb)	21	28537271	28562847	25577	2	exoc1	NM_199597.1	803	gene-exoc1	20.296298	0.604533656773039	0.58781903378289	2	2	TRUE	TRUE	878
NC_133195.1	28590750	28590795	46	*	17	Promoter (2-3kb)	21	28588479	28594623	6145	1	slc35f6	NM_001002559.1	2271	gene-slc35f6	68.8507895	1.35782514517066	1.34652742634119	2	2	TRUE	TRUE	-1721
NC_133195.1	28723529	28723581	53	*	18	Promoter (1-2kb)	21	28710478	28724850	14373	2	si:dkey-12h9.6	XM_021473366.3	1269	gene-si:dkey-12h9.6	1.298884	-1.09240509757912	-1.13270222503132	2	2	TRUE	TRUE	2206
NC_133195.1	29251357	29251400	44	*	20	Promoter (1-2kb)	21	29249534	29252778	3245	2	stx11b.2	XM_073932002.1	1378	gene-stx11b.2	3.2472175	-0.527076738302735	-0.466226227428635	2	2	TRUE	TRUE	1400
NC_133195.1	29255503	29255541	39	*	14	Promoter (2-3kb)	21	29253483	29256488	3006	1	stx11b.1	NM_200862.1	2020	gene-stx11b.1	12.84609	0.322807786019589	0.323726671448165	2	2	TRUE	TRUE	2039
NC_133195.1	29808884	29808932	49	*	32	Promoter (1-2kb)	21	29807410	29810724	3315	1	tmem251	NM_001033746.2	1474	gene-tmem251	10.7083165	0.209363953757336	0.253036928223202	2	2	TRUE	TRUE	1498
NC_133195.1	29809192	29809301	110	*	17	Promoter (1-2kb)	21	29807410	29810724	3315	1	tmem251	NM_001033746.2	1782	gene-tmem251	10.7083165	0.209363953757336	0.253036928223202	2	2	TRUE	TRUE	1836
NC_133195.1	30123878	30123916	39	*	16	Promoter (2-3kb)	21	30121751	30124651	2901	1	tmem179aa	NM_001003767.2	2127	gene-tmem179aa	3.268065	-0.525622054587336	-0.590036480617651	2	2	TRUE	TRUE	2146
NC_133195.1	30480848	30480938	91	*	23	Promoter (2-3kb)	21	30477878	30482641	4764	1	vrtn	NM_001077140.1	2970	gene-vrtn	0.8206735	-1.37384186958815	-1.32392587173544	2	2	TRUE	TRUE	3015
NC_133195.1	30997254	30997295	42	*	18	Promoter (<=1kb)	21	30996744	30999273	2530	1	chac1	NM_001110126.2	510	gene-chac1	62.2347925	1.29526248432582	1.27146792127901	2	2	TRUE	TRUE	530
NC_133195.1	31148956	31148999	44	*	15	Promoter (<=1kb)	21	31145089	31149407	4319	2	LOC141379284	XR_012395807.1	408	gene-LOC141379284	0.005815	-Inf	-Inf	0	2	FALSE	TRUE	430
NC_133195.1	31168281	31168324	44	*	15	Promoter (<=1kb)	21	31168286	31236509	68224	1	dpf3	NM_001111169.1	0	gene-dpf3	4.2689995	-0.356377653474622	-0.342827291221798	2	2	TRUE	TRUE	29
NC_133195.1	31956621	31956657	37	*	15	Promoter (2-3kb)	21	31954471	31961751	7281	1	emc7b	NM_001025515.2	2150	gene-emc7b	32.493596	0.894628130410168	0.913098521465652	2	2	TRUE	TRUE	2168
NC_133195.1	31956847	31956881	35	*	17	Promoter (2-3kb)	21	31954471	31961751	7281	1	emc7b	NM_001025515.2	2376	gene-emc7b	32.493596	0.894628130410168	0.913098521465652	2	2	TRUE	TRUE	2393
