cne_chr	cne_start	cne_end	cne_phastcons	atac_chr	atac_start	atac_end	atac_peak_name	atac_score
NC_133178.1	35178269	35178330	14	NC_133178.1	35177976	35178338	Interval_26871	0
NC_133178.1	35260654	35260720	16	NC_133178.1	35260145	35260939	Interval_26884	0
NC_133178.1	35264995	35265120	18	NC_133178.1	35264857	35265028	Interval_26885	0
NC_133178.1	35318353	35318404	14	NC_133178.1	35318222	35318517	Interval_26893	0
NC_133178.1	35572786	35572941	31	NC_133178.1	35571815	35572838	Interval_26925	0
NC_133178.1	35580996	35581082	21	NC_133178.1	35580747	35581497	Interval_26926	0
NC_133178.1	35684525	35684639	20	NC_133178.1	35684058	35684640	Interval_26936	0
NC_133178.1	36141208	36141302	22	NC_133178.1	36140850	36141400	Interval_27013	0
NC_133178.1	36559482	36559594	28	NC_133178.1	36559251	36559903	Interval_27100	0
NC_133178.1	37719172	37719388	24	NC_133178.1	37719190	37719419	Interval_27257	0
NC_133178.1	37733645	37733819	35	NC_133178.1	37733793	37734266	Interval_27260	0
NC_133178.1	38213157	38213227	15	NC_133178.1	38212878	38214081	Interval_27323	0
NC_133178.1	39232773	39232869	17	NC_133178.1	39231895	39233112	Interval_27447	0
NC_133178.1	39233091	39233220	16	NC_133178.1	39231895	39233112	Interval_27447	0
NC_133178.1	39531584	39531791	36	NC_133178.1	39530748	39531796	Interval_27500	0
NC_133178.1	42040776	42040828	14	NC_133178.1	42039516	42041005	Interval_27858	0
NC_133178.1	42045727	42045836	15	NC_133178.1	42045811	42046027	Interval_27859	0
NC_133178.1	42057588	42057740	21	NC_133178.1	42057366	42058033	Interval_27860	0
NC_133178.1	42057876	42057957	20	NC_133178.1	42057366	42058033	Interval_27860	0
NC_133178.1	42132411	42132562	44	NC_133178.1	42132246	42132591	Interval_27875	0
NC_133178.1	42755816	42756052	46	NC_133178.1	42753945	42756850	Interval_27957	0
NC_133178.1	44362350	44362442	15	NC_133178.1	44362052	44362779	Interval_28147	0
NC_133178.1	44964703	44964868	37	NC_133178.1	44964122	44964715	Interval_28231	0
NC_133178.1	45896457	45896627	17	NC_133178.1	45896431	45896636	Interval_28365	0
NC_133178.1	48019759	48019819	15	NC_133178.1	48019770	48020007	Interval_28424	0
NC_133178.1	48599055	48599157	15	NC_133178.1	48598946	48599196	Interval_28520	0
NC_133178.1	49727349	49727650	23	NC_133178.1	49727192	49727627	Interval_28705	0
NC_133178.1	49750242	49750348	25	NC_133178.1	49750046	49750828	Interval_28708	0
NC_133178.1	49750438	49750723	33	NC_133178.1	49750046	49750828	Interval_28708	0
NC_133178.1	50907640	50907718	16	NC_133178.1	50907157	50908022	Interval_28848	0
NC_133178.1	51272274	51272375	20	NC_133178.1	51271045	51272853	Interval_28897	0
NC_133178.1	51752083	51752265	17	NC_133178.1	51751220	51753039	Interval_28965	0
NC_133178.1	53978418	53978835	44	NC_133178.1	53978442	53979127	Interval_29125	0
NC_133178.1	53978970	53979169	24	NC_133178.1	53978442	53979127	Interval_29125	0
NC_133178.1	55411866	55411949	16	NC_133178.1	55411815	55412414	Interval_29328	0
NC_133178.1	55741053	55741151	20	NC_133178.1	55741063	55741630	Interval_29376	0
NC_133178.1	55885288	55885341	14	NC_133178.1	55885242	55885593	Interval_29384	0
NC_133178.1	56062345	56062435	16	NC_133178.1	56062409	56063357	Interval_29411	0
NC_133178.1	56223413	56223485	14	NC_133178.1	56223465	56223881	Interval_29438	0
NC_133178.1	56763189	56763313	23	NC_133178.1	56761401	56763871	Interval_29496	0
NC_133178.1	57073685	57073937	21	NC_133178.1	57073739	57074041	Interval_29537	0
NC_133178.1	57585970	57586062	15	NC_133178.1	57585276	57586193	Interval_29608	0
NC_133178.1	57782445	57782570	17	NC_133178.1	57782082	57782571	Interval_29643	0
NC_133178.1	59389503	59389591	16	NC_133178.1	59389406	59389682	Interval_29734	0
NC_133178.1	61274325	61274377	19	NC_133178.1	61273322	61274935	Interval_30012	0
NC_133178.1	61426381	61426419	14	NC_133178.1	61425581	61427017	Interval_30044	0
NC_133178.1	61426750	61426869	19	NC_133178.1	61425581	61427017	Interval_30044	0
NC_133178.1	61958625	61958711	18	NC_133178.1	61958614	61958992	Interval_30142	0
NC_133178.1	62633047	62633108	15	NC_133178.1	62632859	62633396	Interval_30267	0
NC_133178.1	62641188	62641257	16	NC_133178.1	62639662	62641593	Interval_30269	0
NC_133178.1	63169088	63169159	17	NC_133178.1	63168616	63169373	Interval_30343	0
NC_133178.1	63308656	63308707	16	NC_133178.1	63308323	63309475	Interval_30363	0
NC_133178.1	64695395	64695501	24	NC_133178.1	64694820	64696532	Interval_30615	0
NC_133178.1	65685076	65685204	17	NC_133178.1	65685080	65685397	Interval_30778	0
NC_133178.1	67021099	67021152	15	NC_133178.1	67020955	67021510	Interval_31066	0
NC_133178.1	67050943	67051030	20	NC_133178.1	67050948	67051249	Interval_31075	0
NC_133178.1	67052070	67052142	21	NC_133178.1	67051950	67052150	Interval_31076	0
NC_133186.1	311632	311787	17	NC_133186.1	311360	311956	Interval_103632	0
NC_133186.1	942645	942683	15	NC_133186.1	942571	942800	Interval_103734	0
NC_133186.1	1089460	1089505	15	NC_133186.1	1088193	1089883	Interval_103763	0
NC_133186.1	1089605	1089916	31	NC_133186.1	1088193	1089883	Interval_103763	0
NC_133186.1	1212742	1212976	27	NC_133186.1	1212674	1214221	Interval_103794	0
NC_133186.1	1261655	1261831	21	NC_133186.1	1261433	1261978	Interval_103802	0
NC_133186.1	1292315	1292413	18	NC_133186.1	1290842	1294344	Interval_103810	0
NC_133186.1	1832163	1832218	15	NC_133186.1	1832159	1832635	Interval_103920	0
NC_133186.1	1851220	1851309	21	NC_133186.1	1851071	1851418	Interval_103923	0
NC_133186.1	2189244	2189331	16	NC_133186.1	2189163	2189345	Interval_103994	0
NC_133186.1	2641243	2641290	14	NC_133186.1	2640979	2642023	Interval_104053	0
NC_133186.1	2958509	2958565	17	NC_133186.1	2957717	2958937	Interval_104104	0
NC_133186.1	3433909	3434022	17	NC_133186.1	3433922	3434843	Interval_104176	0
NC_133186.1	3857098	3857199	21	NC_133186.1	3857018	3857378	Interval_104242	0
NC_133186.1	3968324	3968527	24	NC_133186.1	3968158	3968972	Interval_104271	0
NC_133186.1	5539269	5539356	16	NC_133186.1	5539213	5539491	Interval_104590	0
NC_133186.1	6029181	6029360	17	NC_133186.1	6028975	6029668	Interval_104643	0
NC_133186.1	6104355	6104409	14	NC_133186.1	6103993	6104679	Interval_104651	0
NC_133186.1	6293391	6293509	21	NC_133186.1	6293279	6293492	Interval_104681	0
NC_133186.1	7026684	7026900	36	NC_133186.1	7026482	7027093	Interval_104787	0
NC_133186.1	10138031	10138138	30	NC_133186.1	10137426	10138471	Interval_105221	0
NC_133186.1	12396273	12396428	24	NC_133186.1	12396416	12396903	Interval_105544	0
NC_133186.1	12611847	12611982	19	NC_133186.1	12611901	12612366	Interval_105573	0
NC_133186.1	13344233	13344298	15	NC_133186.1	13343391	13344662	Interval_105651	0
NC_133186.1	13705305	13705387	24	NC_133186.1	13704977	13706355	Interval_105706	0
NC_133186.1	13706105	13706252	24	NC_133186.1	13704977	13706355	Interval_105706	0
NC_133186.1	14035698	14035807	18	NC_133186.1	14034818	14036028	Interval_105746	0
NC_133186.1	14602303	14602405	16	NC_133186.1	14601212	14602336	Interval_105830	0
NC_133186.1	15168898	15169059	23	NC_133186.1	15168971	15169649	Interval_105946	0
NC_133186.1	15566782	15566878	16	NC_133186.1	15566460	15566809	Interval_106002	0
NC_133186.1	18533280	18533338	15	NC_133186.1	18532021	18533356	Interval_106251	0
NC_133186.1	19916817	19916936	16	NC_133186.1	19916702	19917377	Interval_106469	0
NC_133186.1	20292997	20293188	17	NC_133186.1	20292784	20293528	Interval_106524	0
NC_133186.1	20293300	20293411	22	NC_133186.1	20292784	20293528	Interval_106524	0
NC_133186.1	20408612	20408728	19	NC_133186.1	20408464	20408737	Interval_106536	0
NC_133186.1	21306209	21306319	20	NC_133186.1	21306039	21306388	Interval_106663	0
NC_133186.1	21669152	21669222	14	NC_133186.1	21668810	21669892	Interval_106712	0
NC_133186.1	25043159	25043285	21	NC_133186.1	25042925	25043998	Interval_107171	0
NC_133186.1	26418206	26418282	17	NC_133186.1	26418260	26418648	Interval_107364	0
NC_133186.1	26439128	26439227	18	NC_133186.1	26439204	26439578	Interval_107365	0
NC_133186.1	26900363	26900491	19	NC_133186.1	26899069	26900882	Interval_107415	0
NC_133186.1	27057859	27057966	17	NC_133186.1	27057917	27058233	Interval_107433	0
NC_133186.1	27108915	27109017	22	NC_133186.1	27108867	27109164	Interval_107445	0
NC_133186.1	27546254	27546386	17	NC_133186.1	27544784	27547354	Interval_107497	0
NC_133186.1	28311714	28311780	16	NC_133186.1	28311757	28312085	Interval_107590	0
NC_133186.1	29818956	29819081	17	NC_133186.1	29818782	29819217	Interval_107833	0
NC_133186.1	29934471	29934614	27	NC_133186.1	29933818	29935289	Interval_107844	0
NC_133186.1	29976255	29976321	15	NC_133186.1	29975671	29976363	Interval_107850	0
NC_133186.1	31661281	31661450	21	NC_133186.1	31660313	31661406	Interval_108134	0
NC_133186.1	31736768	31736862	22	NC_133186.1	31736789	31738207	Interval_108146	0
NC_133186.1	31913566	31913751	17	NC_133186.1	31913142	31914146	Interval_108178	0
NC_133186.1	31936500	31936615	15	NC_133186.1	31936078	31936593	Interval_108184	0
NC_133186.1	32385391	32385502	16	NC_133186.1	32385444	32385640	Interval_108255	0
NC_133186.1	36164928	36165023	17	NC_133186.1	36164708	36165037	Interval_108977	0
NC_133186.1	36990963	36991107	19	NC_133186.1	36990967	36991397	Interval_109125	0
NC_133186.1	37564316	37564430	26	NC_133186.1	37564221	37565070	Interval_109239	0
NC_133186.1	38329159	38329329	38	NC_133186.1	38329055	38329696	Interval_109398	0
NC_133186.1	38354983	38355083	17	NC_133186.1	38354783	38355045	Interval_109403	0
NC_133186.1	38662497	38662649	17	NC_133186.1	38662571	38662793	Interval_109455	0
NC_133186.1	39144593	39144649	15	NC_133186.1	39144370	39144688	Interval_109521	0
NC_133186.1	39168974	39169076	18	NC_133186.1	39167289	39169066	Interval_109525	0
NC_133186.1	39241899	39242007	15	NC_133186.1	39241632	39241951	Interval_109539	0
NC_133186.1	39340311	39340433	20	NC_133186.1	39340043	39340388	Interval_109561	0
NC_133186.1	41270609	41270720	15	NC_133186.1	41269581	41271400	Interval_109960	0
NC_133186.1	41292940	41292996	14	NC_133186.1	41292593	41293304	Interval_109967	0
NC_133186.1	43739778	43739832	16	NC_133186.1	43739363	43740309	Interval_110509	0
NC_133186.1	44062295	44062377	15	NC_133186.1	44062230	44062535	Interval_110570	0
NC_133186.1	44175652	44175695	15	NC_133186.1	44175466	44176133	Interval_110594	0
NC_133186.1	44508020	44508073	15	NC_133186.1	44508069	44508461	Interval_110658	0
NC_133186.1	44909167	44909254	20	NC_133186.1	44909131	44909380	Interval_110722	0
NC_133186.1	44909326	44909397	21	NC_133186.1	44909131	44909380	Interval_110722	0
NC_133186.1	45355201	45355302	16	NC_133186.1	45354641	45355228	Interval_110782	0
NC_133186.1	45443932	45444337	94	NC_133186.1	45443817	45443999	Interval_110790	0
NC_133186.1	46459274	46459495	21	NC_133186.1	46458909	46459653	Interval_110985	0
NC_133186.1	46612580	46612698	20	NC_133186.1	46612649	46613838	Interval_111019	0
NC_133186.1	47092474	47092575	18	NC_133186.1	47091448	47092611	Interval_111105	0
NC_133186.1	47287203	47287289	15	NC_133186.1	47286820	47288087	Interval_111137	0
NC_133177.1	226876	227155	24	NC_133177.1	226314	227846	Interval_10759	0
NC_133177.1	299544	299898	28	NC_133177.1	299739	300387	Interval_10775	0
NC_133177.1	383560	383921	21	NC_133177.1	383797	384143	Interval_10791	0
NC_133177.1	1356406	1356516	18	NC_133177.1	1356274	1357239	Interval_10992	0
NC_133177.1	3171810	3171985	24	NC_133177.1	3171905	3172537	Interval_11323	0
NC_133177.1	3732500	3732616	24	NC_133177.1	3732369	3733059	Interval_11449	0
NC_133177.1	3738959	3739060	15	NC_133177.1	3738826	3739533	Interval_11450	0
NC_133177.1	4393121	4393159	18	NC_133177.1	4392119	4393210	Interval_11564	0
NC_133177.1	5618801	5618848	15	NC_133177.1	5618777	5619474	Interval_11797	0
NC_133177.1	5763180	5763247	16	NC_133177.1	5762027	5763214	Interval_11818	0
NC_133177.1	6460295	6460368	20	NC_133177.1	6459450	6460614	Interval_11901	0
NC_133177.1	7107897	7108007	22	NC_133177.1	7107773	7108578	Interval_11999	0
NC_133177.1	7919547	7919693	21	NC_133177.1	7919128	7919836	Interval_12150	0
NC_133177.1	8453806	8453856	14	NC_133177.1	8452266	8454119	Interval_12231	0
NC_133177.1	9898242	9898288	15	NC_133177.1	9896832	9898824	Interval_12449	0
NC_133177.1	9905964	9906101	25	NC_133177.1	9905054	9906281	Interval_12450	0
NC_133177.1	9990937	9991014	16	NC_133177.1	9990837	9991198	Interval_12459	0
NC_133177.1	10643840	10643985	19	NC_133177.1	10643643	10645209	Interval_12529	0
NC_133177.1	10839085	10839180	15	NC_133177.1	10839117	10839359	Interval_12556	0
NC_133177.1	11109471	11109519	16	NC_133177.1	11107394	11110293	Interval_12577	0
NC_133177.1	11109589	11109719	26	NC_133177.1	11107394	11110293	Interval_12577	0
NC_133177.1	12217191	12217247	15	NC_133177.1	12216699	12217269	Interval_12731	0
NC_133177.1	12251389	12251536	27	NC_133177.1	12251435	12251853	Interval_12736	0
NC_133177.1	12289714	12289821	22	NC_133177.1	12289613	12289974	Interval_12741	0
NC_133177.1	15957214	15957601	23	NC_133177.1	15957495	15958298	Interval_13181	0
NC_133177.1	16182881	16182991	20	NC_133177.1	16181620	16183372	Interval_13234	0
NC_133177.1	17615510	17615604	15	NC_133177.1	17615501	17615924	Interval_13387	0
NC_133177.1	17757159	17757274	19	NC_133177.1	17756758	17757815	Interval_13406	0
NC_133177.1	18231850	18231972	21	NC_133177.1	18231158	18231993	Interval_13471	0
NC_133177.1	18559848	18559911	17	NC_133177.1	18559654	18559880	Interval_13518	0
NC_133177.1	18752923	18753009	16	NC_133177.1	18752423	18752983	Interval_13558	0
NC_133177.1	18797868	18797991	16	NC_133177.1	18797622	18797918	Interval_13561	0
NC_133177.1	19094553	19094620	15	NC_133177.1	19094427	19094610	Interval_13591	0
NC_133177.1	19200536	19200587	18	NC_133177.1	19199930	19200755	Interval_13602	0
NC_133177.1	19557634	19557713	17	NC_133177.1	19556290	19557712	Interval_13641	0
NC_133177.1	21204655	21204723	16	NC_133177.1	21204221	21204765	Interval_13885	0
NC_133177.1	21266857	21267002	20	NC_133177.1	21266785	21266961	Interval_13898	0
NC_133177.1	21408022	21408152	22	NC_133177.1	21406738	21408038	Interval_13922	0
NC_133177.1	21633704	21633817	15	NC_133177.1	21633640	21634942	Interval_13957	0
NC_133177.1	23536514	23536585	16	NC_133177.1	23536508	23536949	Interval_14160	0
NC_133177.1	24602685	24602881	37	NC_133177.1	24602681	24603255	Interval_14278	0
NC_133177.1	25643901	25643999	19	NC_133177.1	25643999	25644264	Interval_14414	0
NC_133177.1	25927750	25927880	16	NC_133177.1	25927872	25928052	Interval_14438	0
NC_133177.1	26044806	26044977	41	NC_133177.1	26044301	26044880	Interval_14449	0
NC_133177.1	26078252	26078345	22	NC_133177.1	26078326	26078716	Interval_14454	0
NC_133177.1	26275841	26275883	15	NC_133177.1	26275407	26276133	Interval_14478	0
NC_133177.1	26316623	26316709	16	NC_133177.1	26315702	26316931	Interval_14480	0
NC_133177.1	26501802	26501846	17	NC_133177.1	26501335	26502338	Interval_14508	0
NC_133177.1	27554281	27554337	16	NC_133177.1	27554293	27554492	Interval_14619	0
NC_133177.1	27744144	27744234	38	NC_133177.1	27743942	27744542	Interval_14639	0
NC_133177.1	27744437	27744633	54	NC_133177.1	27743942	27744542	Interval_14639	0
NC_133177.1	27747129	27747204	17	NC_133177.1	27747002	27747532	Interval_14640	0
NC_133177.1	27838407	27838452	14	NC_133177.1	27838141	27838837	Interval_14648	0
NC_133177.1	27867632	27867767	16	NC_133177.1	27866744	27867868	Interval_14653	0
NC_133177.1	29296100	29296213	16	NC_133177.1	29296170	29296485	Interval_14817	0
NC_133177.1	29398973	29399042	15	NC_133177.1	29398384	29399271	Interval_14825	0
NC_133177.1	29807557	29807654	15	NC_133177.1	29807463	29808517	Interval_14868	0
NC_133177.1	29819171	29819994	43	NC_133177.1	29818533	29819372	Interval_14871	0
NC_133177.1	29837474	29837510	18	NC_133177.1	29837334	29838708	Interval_14872	0
NC_133177.1	30654941	30655021	14	NC_133177.1	30655012	30656253	Interval_14972	0
NC_133177.1	32577468	32577689	19	NC_133177.1	32577315	32577649	Interval_15278	0
NC_133177.1	32948764	32948854	17	NC_133177.1	32947710	32948967	Interval_15360	0
NC_133177.1	33700278	33700359	26	NC_133177.1	33699549	33700828	Interval_15462	0
NC_133177.1	33888316	33888410	18	NC_133177.1	33888149	33888625	Interval_15479	0
NC_133177.1	35638732	35638821	16	NC_133177.1	35638737	35638908	Interval_15706	0
NC_133177.1	35648430	35648737	32	NC_133177.1	35648246	35648804	Interval_15708	0
NC_133177.1	36032032	36032153	28	NC_133177.1	36030718	36032692	Interval_15762	0
NC_133177.1	36192246	36192434	21	NC_133177.1	36192046	36192486	Interval_15800	0
NC_133177.1	36955074	36955196	23	NC_133177.1	36955068	36955933	Interval_15927	0
NC_133177.1	36955567	36955754	40	NC_133177.1	36955068	36955933	Interval_15927	0
NC_133177.1	36966000	36966165	39	NC_133177.1	36966129	36966794	Interval_15930	0
NC_133177.1	37092400	37092516	17	NC_133177.1	37092394	37092765	Interval_15954	0
NC_133177.1	37694184	37694260	16	NC_133177.1	37693983	37694698	Interval_16043	0
NC_133177.1	37898993	37899118	21	NC_133177.1	37899092	37899279	Interval_16081	0
NC_133177.1	37900799	37900903	32	NC_133177.1	37900570	37901150	Interval_16082	0
NC_133177.1	38071486	38071627	18	NC_133177.1	38071475	38072893	Interval_16107	0
NC_133177.1	40284237	40284405	24	NC_133177.1	40283872	40284500	Interval_16404	0
NC_133177.1	40289445	40289501	14	NC_133177.1	40289098	40289473	Interval_16405	0
NC_133177.1	40324385	40324421	14	NC_133177.1	40324052	40324465	Interval_16414	0
NC_133177.1	40700047	40700166	20	NC_133177.1	40699624	40700465	Interval_16459	0
NC_133177.1	40814450	40814586	20	NC_133177.1	40813325	40814614	Interval_16470	0
NC_133177.1	41631069	41631321	29	NC_133177.1	41630945	41632519	Interval_16576	0
NC_133177.1	44850986	44851028	17	NC_133177.1	44850617	44851100	Interval_17152	0
NC_133177.1	45204963	45205061	17	NC_133177.1	45204276	45205431	Interval_17194	0
NC_133177.1	45250192	45250264	15	NC_133177.1	45250055	45251710	Interval_17201	0
NC_133177.1	45374638	45374727	15	NC_133177.1	45373871	45374927	Interval_17228	0
NC_133177.1	45827243	45827653	54	NC_133177.1	45827328	45828113	Interval_17294	0
NC_133177.1	46982930	46983026	19	NC_133177.1	46982989	46983639	Interval_17479	0
NC_133177.1	47342031	47342118	17	NC_133177.1	47340484	47342209	Interval_17519	0
NC_133177.1	47349577	47349661	30	NC_133177.1	47349508	47350170	Interval_17521	0
NC_133177.1	47753703	47753782	15	NC_133177.1	47752720	47753849	Interval_17575	0
NC_133177.1	48135521	48135628	22	NC_133177.1	48135583	48136654	Interval_17630	0
NC_133177.1	50877554	50877746	22	NC_133177.1	50877495	50877795	Interval_18205	0
NC_133177.1	51435102	51435194	18	NC_133177.1	51435028	51435988	Interval_18271	0
NC_133177.1	51600290	51600368	19	NC_133177.1	51600253	51600452	Interval_18296	0
NC_133177.1	51615000	51615057	15	NC_133177.1	51614945	51615154	Interval_18299	0
NC_133177.1	52372867	52372941	15	NC_133177.1	52372766	52373801	Interval_18440	0
NC_133177.1	52380492	52380633	24	NC_133177.1	52379306	52381526	Interval_18442	0
NC_133177.1	52802946	52803011	18	NC_133177.1	52802771	52803219	Interval_18528	0
NC_133177.1	53259531	53259604	18	NC_133177.1	53259325	53260197	Interval_18584	0
NC_133177.1	54276479	54276640	22	NC_133177.1	54276256	54277452	Interval_18821	0
NC_133177.1	55281657	55281836	22	NC_133177.1	55281393	55282158	Interval_19083	0
NC_133177.1	56349914	56350029	23	NC_133177.1	56349072	56350511	Interval_19337	0
NC_133177.1	56839662	56839790	36	NC_133177.1	56839040	56840078	Interval_19476	0
NC_133177.1	56903284	56903466	45	NC_133177.1	56901496	56903444	Interval_19494	0
NC_133177.1	56908547	56908653	19	NC_133177.1	56908100	56908804	Interval_19496	0
NC_133177.1	56986444	56986488	15	NC_133177.1	56986276	56986516	Interval_19516	0
