seqnames,start,end,width,strand,phastcons,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,flank_txIds,flank_geneIds,flank_gene_distances
NC_133194.1,38382,38628,247,*,20,Promoter (<=1kb),20,37040,39220,2181,2,gja9b,NM_207093.1,592,NM_207093.1;NM_001040051.1;NM_200533.2;XM_073930632.1,gja9b;mycbp;srsf10b;srsf10b,0;4095;7880;7888
NC_133186.1,28814187,28814273,87,*,19,Intron (XM_073916794.1/iqsec1b, intron 12 of 12),12,28783532,28801504,17973,2,acad9,NM_001045307.1,-12683,XM_073916794.1;XM_073916781.1;XM_005169330.6;XM_073916779.1;XM_073916783.1;XM_073916793.1;XM_073916780.1;XM_073916792.1;XM_005169332.6;XM_073916789.1;XM_073916786.1;XM_005169331.6;XM_021479852.3;XM_068224350.2;XM_073916777.1;XM_073916785.1;XM_073916790.1;XM_073916791.1;XM_068224348.2;XM_073916784.1;XM_005169329.6;XM_073916782.1;XM_009306072.5;XM_073916787.1;XM_005169333.6;XM_009306070.5;XM_009306073.5;XM_068224349.2,iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133186.1,28815488,28815630,143,*,25,Intron (XM_073916794.1/iqsec1b, intron 11 of 12),12,28783532,28801504,17973,2,acad9,NM_001045307.1,-13984,XM_073916794.1;XM_073916781.1;XM_005169330.6;XM_073916779.1;XM_073916783.1;XM_073916793.1;XM_073916780.1;XM_073916792.1;XM_005169332.6;XM_073916789.1;XM_073916786.1;XM_005169331.6;XM_021479852.3;XM_068224350.2;XM_073916777.1;XM_073916785.1;XM_073916790.1;XM_073916791.1;XM_068224348.2;XM_073916784.1;XM_005169329.6;XM_073916782.1;XM_009306072.5;XM_073916787.1;XM_005169333.6;XM_009306070.5;XM_009306073.5;XM_068224349.2,iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133186.1,28818258,28818368,111,*,30,Intron (XM_073916794.1/iqsec1b, intron 10 of 12),12,28783532,28801504,17973,2,acad9,NM_001045307.1,-16754,XM_073916794.1;XM_073916781.1;XM_005169330.6;XM_073916779.1;XM_073916783.1;XM_073916793.1;XM_073916780.1;XM_073916792.1;XM_005169332.6;XM_073916789.1;XM_073916786.1;XM_005169331.6;XM_021479852.3;XM_068224350.2;XM_073916777.1;XM_073916785.1;XM_073916790.1;XM_073916791.1;XM_068224348.2;XM_073916784.1;XM_005169329.6;XM_073916782.1;XM_009306072.5;XM_073916787.1;XM_005169333.6;XM_009306070.5;XM_009306073.5;XM_068224349.2,iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133186.1,28818639,28818726,88,*,17,Intron (XM_073916794.1/iqsec1b, intron 9 of 12),12,28783532,28801504,17973,2,acad9,NM_001045307.1,-17135,XM_073916794.1;XM_073916781.1;XM_005169330.6;XM_073916779.1;XM_073916783.1;XM_073916793.1;XM_073916780.1;XM_073916792.1;XM_005169332.6;XM_073916789.1;XM_073916786.1;XM_005169331.6;XM_021479852.3;XM_068224350.2;XM_073916777.1;XM_073916785.1;XM_073916790.1;XM_073916791.1;XM_068224348.2;XM_073916784.1;XM_005169329.6;XM_073916782.1;XM_009306072.5;XM_073916787.1;XM_005169333.6;XM_009306070.5;XM_009306073.5;XM_068224349.2,iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133186.1,28840139,28840240,102,*,19,Promoter (<=1kb),12,28804071,28841189,37119,2,iqsec1b,XM_073916794.1,949,XM_073916794.1;XM_073916781.1;XM_005169330.6;XM_073916779.1;XM_073916783.1;XM_073916793.1;XM_073916780.1;XM_073916792.1;XM_005169332.6;XM_073916789.1;XM_073916786.1;XM_005169331.6;XM_021479852.3;XM_068224350.2;XM_073916777.1;XM_073916785.1;XM_073916790.1;XM_073916791.1;XM_068224348.2;XM_073916784.1;XM_005169329.6;XM_073916782.1;XM_009306072.5;XM_073916787.1;XM_005169333.6;XM_009306070.5;XM_009306073.5;XM_068224349.2,iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b;iqsec1b,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133186.1,29744442,29744559,118,*,24,3' UTR,12,29662407,29722824,60418,2,LOC137496701,XR_012387186.1,-21618,XM_005169291.6;XM_005169292.6;NM_001202418.1,phf2;phf2;phf2,0;0;0
NC_133186.1,29744694,29744785,92,*,16,Intron (XM_005169291.6/phf2, intron 21 of 21),12,29662407,29722824,60418,2,LOC137496701,XR_012387186.1,-21870,XM_005169291.6;XM_005169292.6;NM_001202418.1,phf2;phf2;phf2,0;0;0
NC_133186.1,29814792,29815040,249,*,36,Distal Intergenic,12,29803696,29804326,631,2,fam120a,NR_023337.2,-10466,NA,NA,NA
NC_133186.1,29818956,29819081,126,*,17,Distal Intergenic,12,29803696,29804326,631,2,fam120a,NR_023337.2,-14630,NA,NA,NA
NC_133186.1,29934471,29934614,144,*,27,Promoter (<=1kb),12,29925468,29935026,9559,2,cstf1,XM_073915509.1,412,NM_001328559.1;XM_073915509.1;XM_009306089.5;XM_009306090.5;XM_073916798.1;XM_689398.10,cstf1;cstf1;eif4g3a;eif4g3a;eif4g3a;eif4g3a,0;0;0;0;0;0
NC_133186.1,29936331,29936379,49,*,16,Promoter (1-2kb),12,29924684,29935033,10350,2,cstf1,NM_001328559.1,-1298,NM_001328559.1;XM_073915509.1;XM_009306089.5;XM_009306090.5;XM_073916798.1;XM_689398.10,cstf1;cstf1;eif4g3a;eif4g3a;eif4g3a;eif4g3a,0;0;0;0;0;0
NC_133186.1,29976255,29976321,67,*,15,Intron (XM_073916798.1/eif4g3a, intron 8 of 33),12,29924684,29935033,10350,2,cstf1,NM_001328559.1,-41222,XM_009306089.5;XM_009306090.5;XM_073916798.1;XM_689398.10;XM_068224352.2;XM_073916799.1;XM_073916800.1;XM_073916801.1,eif4g3a;eif4g3a;eif4g3a;eif4g3a;eif4g3a;eif4g3a;eif4g3a;eif4g3a,0;0;0;0;0;0;0;0
NC_133186.1,30033312,30033407,96,*,20,Intron (XR_012387201.1/LOC141376623, intron 1 of 2),12,29941930,30027692,85763,2,eif4g3a,XM_073916801.1,-5620,XR_012387201.1;NM_001077792.2;XM_073916120.1;XM_068224225.2;XM_073916121.1,LOC141376623;ece1;ece1;ece1;ece1,0;0;0;0;0
NC_133186.1,30036772,30036837,66,*,15,Intron (XR_012387201.1/LOC141376623, intron 1 of 2),12,29941930,30027692,85763,2,eif4g3a,XM_073916801.1,-9080,XR_012387201.1;NM_001077792.2;XM_073916120.1;XM_068224225.2;XM_073916121.1,LOC141376623;ece1;ece1;ece1;ece1,0;0;0;0;0
NC_133186.1,30039716,30039778,63,*,16,Intron (NM_001077792.2/ece1, intron 9 of 17),12,29941930,30027692,85763,2,eif4g3a,XM_073916801.1,-12024,XR_012387201.1;NM_001077792.2;XM_073916120.1;XM_068224225.2;XM_073916121.1,LOC141376623;ece1;ece1;ece1;ece1,0;0;0;0;0
NC_133186.1,30043718,30043791,74,*,14,Intron (NM_001077792.2/ece1, intron 9 of 17),12,29941930,30027692,85763,2,eif4g3a,XM_073916801.1,-16026,XR_012387201.1;NM_001077792.2;XM_073916120.1;XM_068224225.2;XM_073916121.1,LOC141376623;ece1;ece1;ece1;ece1,0;0;0;0;0
NC_133186.1,30103974,30104145,172,*,21,Intron (NM_201007.2/alpl, intron 5 of 11),12,30079524,30122727,43204,1,alpl,NM_201007.2,24450,NM_201007.2;XM_073916121.1,alpl;ece1,0;0
NC_133186.1,30517619,30517734,116,*,23,Intron (XM_073915881.1/ephb2b, intron 15 of 16),12,30544639,30621505,76867,1,lrrc38b,XM_073916819.1,-26905,XM_073915881.1;XM_073915882.1;XM_073915883.1;XM_073915884.1;XM_073915885.1;XM_073915886.1;XM_073915887.1;XM_073915888.1;XM_021479622.3;XM_073915880.1;NM_001327743.1,ephb2b;ephb2b;ephb2b;ephb2b;ephb2b;ephb2b;ephb2b;ephb2b;ephb2b;ephb2b;ephb2b,0;0;0;0;0;0;0;0;0;0;0
NC_133186.1,30586838,30586926,89,*,19,Intron (XM_073916821.1/lrrc38b, intron 6 of 6),12,30548330,30585444,37115,1,lrrc38b,XM_009306099.5,38508,XM_073916819.1;XM_073916820.1;XM_073916821.1;XM_073916822.1;XM_009306099.5,lrrc38b;lrrc38b;lrrc38b;lrrc38b;lrrc38b,0;0;0;0;38508
NC_133186.1,30711965,30712068,104,*,21,Promoter (<=1kb),12,30712213,30721188,8976,1,si:ch211-226m7.4,NM_001386346.1,-145,NM_001172642.1;NM_001386346.1;XM_073915326.1;XM_073915327.1;XM_009306100.5,aadacl4;si:ch211-226m7.4;si:ch211-226m7.4;si:ch211-226m7.4;si:ch211-226m7.4,5805;-145;-743;-743;-760
NC_133186.1,31661281,31661450,170,*,21,Intron (XM_073916835.1/chd5, intron 36 of 38),12,31646337,31651626,5290,1,LOC137496709,XM_068224359.2,14944,XM_073916835.1;XM_073916839.1;XM_073916840.1;XM_073916834.1;XM_073916836.1;XM_073916837.1;XM_003199497.7;XM_009306105.5;XM_021479856.3;XM_073916838.1;XM_073916841.1,chd5;chd5;chd5;chd5;chd5;chd5;chd5;chd5;chd5;chd5;chd5,0;0;0;0;0;0;0;0;0;0;0
NC_133186.1,31663962,31664156,195,*,39,Intron (XM_073916835.1/chd5, intron 35 of 38),12,31646337,31651626,5290,1,LOC137496709,XM_068224359.2,17625,XM_073916835.1;XM_073916839.1;XM_073916840.1;XM_073916834.1;XM_073916836.1;XM_073916837.1;XM_003199497.7;XM_009306105.5;XM_021479856.3;XM_073916838.1;XM_073916841.1,chd5;chd5;chd5;chd5;chd5;chd5;chd5;chd5;chd5;chd5;chd5,0;0;0;0;0;0;0;0;0;0;0
NC_133186.1,31664259,31664383,125,*,23,Intron (XM_073916835.1/chd5, intron 33 of 38),12,31646337,31651626,5290,1,LOC137496709,XM_068224359.2,17922,XM_073916835.1;XM_073916839.1;XM_073916840.1;XM_073916834.1;XM_073916836.1;XM_073916837.1;XM_003199497.7;XM_009306105.5;XM_021479856.3;XM_073916838.1;XM_073916841.1,chd5;chd5;chd5;chd5;chd5;chd5;chd5;chd5;chd5;chd5;chd5,0;0;0;0;0;0;0;0;0;0;0
NC_133186.1,31696354,31696466,113,*,18,Intron (XM_073916835.1/chd5, intron 10 of 38),12,31654513,31717877,63365,2,chd5,XM_073916835.1,21411,XM_073916835.1;XM_073916839.1;XM_073916840.1;XM_073916834.1;XM_073916836.1;XM_073916837.1;XM_003199497.7;XM_009306105.5;XM_021479856.3;XM_073916838.1;XM_073916841.1,chd5;chd5;chd5;chd5;chd5;chd5;chd5;chd5;chd5;chd5;chd5,0;0;0;0;0;0;0;0;0;0;0
NC_133186.1,31736768,31736862,95,*,22,Promoter (<=1kb),12,31736891,31761465,24575,1,rnf207a,XM_073916854.1,-29,XM_073916853.1;XM_073916854.1;NM_001037677.2;XM_073915916.1,rnf207a;rnf207a;rpl22;rpl22,0;-29;0;0
NC_133186.1,31913566,31913751,186,*,17,Promoter (<=1kb),12,31898443,31913811,15369,2,xk,NM_001012254.1,60,XM_073916847.1;XM_073915853.1;XM_073915854.1;XR_012386772.1;XR_012386773.1;XR_012386774.1;NM_001012254.1,grpr;xk;xk;xk;xk;xk;xk,0;0;0;0;0;0;0
NC_133186.1,31936500,31936615,116,*,15,Promoter (<=1kb),12,31936141,31960104,23964,1,grpr,XM_690581.8,359,XM_073916847.1;XM_690581.8,grpr;grpr,0;0
NC_133186.1,32385391,32385502,112,*,16,Promoter (1-2kb),12,32384108,32468103,83996,1,cdkl5,XM_073915981.1,1283,XM_073915976.1;XM_073915979.1;XM_073915980.1;XM_073915981.1;XM_073916874.1;XM_073916876.1;XM_003199502.7;XM_009306121.5;XM_009306122.5;XM_073916875.1,cdkl5;cdkl5;cdkl5;cdkl5;scml2;scml2;scml2;scml2;scml2;scml2,0;0;0;0;0;0;0;0;0;0
NC_133186.1,32493908,32493988,81,*,15,Intron (XM_068224183.2/ppef1, intron 6 of 19),12,32489937,32516920,26984,1,ppef1,NM_001114730.2,3971,XM_068224183.2;XM_073915974.1;XM_073915975.1;XM_021479631.3;NM_001114730.2,ppef1;ppef1;ppef1;ppef1;ppef1,0;0;0;0;0
NC_133186.1,32924533,32924663,131,*,16,Intron (XM_073916891.1/ttbk1a, intron 8 of 13),12,32920686,32964870,44185,1,ttbk1a,XM_073916890.1,3847,XM_073916891.1;XM_068224370.1;XM_068224372.2;XM_073916892.1;XM_009306130.5;XM_068224371.2;XM_073916890.1,ttbk1a;ttbk1a;ttbk1a;ttbk1a;ttbk1a;ttbk1a;ttbk1a,0;0;0;0;0;0;0
NC_133186.1,33185237,33185386,150,*,17,Intron (XR_012386850.1/cacna1ab, intron 31 of 47),12,33276668,33277793,1126,2,ier2b,NM_001351705.1,92407,XR_012386850.1;XM_073916059.1;XM_073916060.1;XM_073916061.1;NM_001328708.1,cacna1ab;cacna1ab;cacna1ab;cacna1ab;cacna1ab,0;0;0;0;0
NC_133186.1,33445451,33445546,96,*,16,Promoter (2-3kb),12,33442500,33455132,12633,1,stx10,XR_012386677.1,2951,NM_001326447.1;XM_068224094.2;XR_012386676.1;XR_012386677.1,stx10;stx10;stx10;stx10,0;0;0;0
NC_133186.1,33658269,33658437,169,*,21,Intron (XR_012386776.1/sipa1l2, intron 6 of 13),12,33634485,33725462,90978,1,sipa1l2,NM_001201559.1,23784,XR_012386776.1;XM_009306150.4;XM_021479611.2;XM_068224163.2;XM_073915855.1;XR_012386775.1;NM_001201559.1,sipa1l2;sipa1l2;sipa1l2;sipa1l2;sipa1l2;sipa1l2;sipa1l2,0;0;0;0;0;0;0
NC_133186.1,34982438,34982524,87,*,19,Promoter (<=1kb),12,34837584,34982788,145205,2,pcdh17,NM_001160822.1,264,XM_005155856.6;XM_073915999.1;NM_001160822.1;XR_012386821.1,pcdh17;pcdh17;pcdh17;pcdh17,0;0;0;0
NC_133186.1,36164928,36165023,96,*,17,Promoter (<=1kb),12,36165083,36168727,3645,1,LOC141376644,XR_012387270.1,-60,XR_012387270.1;XM_009306167.5;XM_021479871.3;XM_678952.11;XR_012387253.1,LOC141376644;phka2;phka2;phka2;phka2,-60;0;0;0;0
NC_133186.1,36174160,36174233,74,*,17,Intron (XM_009306167.5/phka2, intron 22 of 30),12,36165083,36168727,3645,1,LOC141376644,XR_012387270.1,9077,XM_009306167.5;XM_021479871.3;XM_678952.11;XR_012387253.1;XR_012387254.1,phka2;phka2;phka2;phka2;phka2,0;0;0;0;0
NC_133186.1,36298375,36298460,86,*,24,Intron (XM_068224238.1/col6a1, intron 26 of 35),12,36269722,36278830,9109,2,LOC141376646,XR_012387272.1,-19545,XM_068224238.1,col6a1,0
NC_133186.1,36446147,36446258,112,*,16,Intron (XM_073916928.1/atp13a3, intron 16 of 33),12,36406354,36482318,75965,2,atp13a3,XM_073916928.1,36060,XM_073916928.1;XM_073916930.1;XM_073916927.1;XM_073916929.1;XM_073916923.1;XM_073916924.1;XM_073916926.1;XM_073916925.1;XM_073916922.1;XM_073916932.1;XM_073916931.1;XR_012387252.1,atp13a3;atp13a3;atp13a3;atp13a3;atp13a3;atp13a3;atp13a3;atp13a3;atp13a3;atp13a3;atp13a3;atp13a3,0;0;0;0;0;0;0;0;0;0;0;0
NC_133186.1,36990963,36991107,145,*,19,Intron (XM_009306184.4/dnah1, intron 44 of 76),12,36947571,37035473,87903,2,dnah1,XM_009306184.4,44366,XM_009306184.4;XM_068224387.1,dnah1;dnah1,0;0
NC_133186.1,37520287,37520323,37,*,14,Distal Intergenic,12,37547507,37558025,10519,2,traip,NM_205607.1,37702,NA,NA,NA
NC_133186.1,37568820,37568861,42,*,16,Intron (NM_001320431.1/mon1a, intron 5 of 5),12,37558265,37571842,13578,1,mon1a,NM_001320431.1,10555,NM_001320431.1,mon1a,0
NC_133186.1,37626523,37626622,100,*,19,Intron (XM_073916952.1/mst1rb, intron 16 of 20),12,37590938,37636068,45131,1,mst1rb,XM_073916953.1,35585,XM_073916952.1;XM_073916953.1,mst1rb;mst1rb,0;0
NC_133186.1,37626857,37626975,119,*,23,Intron (XM_073916952.1/mst1rb, intron 17 of 20),12,37590938,37636068,45131,1,mst1rb,XM_073916953.1,35919,XM_073916952.1;XM_073916953.1,mst1rb;mst1rb,0;0
NC_133186.1,38289816,38289930,115,*,20,Intron (XM_068224392.2/itpr1b, intron 39 of 63),12,38163066,38409869,246804,2,itpr1b,XM_068224392.2,119939,XM_068224392.2;XM_068224395.2;XM_068224396.2;XM_068224397.2;XM_068224398.2;XM_068224400.2;XM_068224404.2;XM_068224405.2;XM_068224406.2;XM_068224409.2;XM_068224410.2;XM_073916955.1;XM_073916956.1;XM_073916957.1;XM_073916958.1;XM_073916959.1;XM_073916960.1;XM_073916961.1;XM_073916962.1;XM_073916963.1;XM_073916964.1;XM_073916965.1;XM_073916966.1;XM_073916967.1;XM_073916968.1;XM_073916969.1;XM_073916970.1;XM_073916971.1;XM_073916973.1;XM_073916974.1;XM_073916975.1;XM_073916976.1;XM_073916977.1;XM_073916978.1;XM_073916979.1;XM_073916980.1;XM_073916981.1;XM_073916982.1;XM_073916984.1;XR_012387283.1;XR_012387284.1;XR_012387285.1;XR_012387286.1;XR_012387287.1;XR_012387288.1;XR_012387289.1;XR_012387281.1;XR_012387282.1,itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133186.1,38329159,38329329,171,*,38,Intron (XM_068224392.2/itpr1b, intron 17 of 63),12,38163066,38409869,246804,2,itpr1b,XM_068224392.2,80540,XM_068224392.2;XM_068224395.2;XM_068224396.2;XM_068224397.2;XM_068224398.2;XM_068224400.2;XM_068224404.2;XM_068224405.2;XM_068224406.2;XM_068224409.2;XM_068224410.2;XM_073916955.1;XM_073916956.1;XM_073916957.1;XM_073916958.1;XM_073916959.1;XM_073916960.1;XM_073916961.1;XM_073916962.1;XM_073916963.1;XM_073916964.1;XM_073916965.1;XM_073916966.1;XM_073916967.1;XM_073916968.1;XM_073916969.1;XM_073916970.1;XM_073916971.1;XM_073916973.1;XM_073916974.1;XM_073916975.1;XM_073916976.1;XM_073916977.1;XM_073916978.1;XM_073916979.1;XM_073916980.1;XM_073916981.1;XM_073916982.1;XM_073916984.1;XR_012387283.1;XR_012387284.1;XR_012387285.1;XR_012387286.1;XR_012387287.1;XR_012387288.1;XR_012387289.1;XR_012387281.1;XR_012387282.1,itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133186.1,38331209,38331295,87,*,16,Intron (XM_068224392.2/itpr1b, intron 15 of 63),12,38163066,38409869,246804,2,itpr1b,XM_068224392.2,78574,XM_068224392.2;XM_068224395.2;XM_068224396.2;XM_068224397.2;XM_068224398.2;XM_068224400.2;XM_068224404.2;XM_068224405.2;XM_068224406.2;XM_068224409.2;XM_068224410.2;XM_073916955.1;XM_073916956.1;XM_073916957.1;XM_073916958.1;XM_073916959.1;XM_073916960.1;XM_073916961.1;XM_073916962.1;XM_073916963.1;XM_073916964.1;XM_073916965.1;XM_073916966.1;XM_073916967.1;XM_073916968.1;XM_073916969.1;XM_073916970.1;XM_073916971.1;XM_073916973.1;XM_073916974.1;XM_073916975.1;XM_073916976.1;XM_073916977.1;XM_073916978.1;XM_073916979.1;XM_073916980.1;XM_073916981.1;XM_073916982.1;XM_073916984.1;XR_012387283.1;XR_012387284.1;XR_012387285.1;XR_012387286.1;XR_012387287.1;XR_012387288.1;XR_012387289.1;XR_012387281.1;XR_012387282.1,itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133186.1,38354983,38355083,101,*,17,Intron (XM_068224392.2/itpr1b, intron 9 of 63),12,38163066,38409869,246804,2,itpr1b,XM_068224392.2,54786,XM_068224392.2;XM_068224395.2;XM_068224396.2;XM_068224397.2;XM_068224398.2;XM_068224400.2;XM_068224404.2;XM_068224405.2;XM_068224406.2;XM_068224409.2;XM_068224410.2;XM_073916955.1;XM_073916956.1;XM_073916957.1;XM_073916958.1;XM_073916959.1;XM_073916960.1;XM_073916961.1;XM_073916962.1;XM_073916963.1;XM_073916964.1;XM_073916965.1;XM_073916966.1;XM_073916967.1;XM_073916968.1;XM_073916969.1;XM_073916970.1;XM_073916971.1;XM_073916973.1;XM_073916974.1;XM_073916975.1;XM_073916976.1;XM_073916977.1;XM_073916978.1;XM_073916979.1;XM_073916980.1;XM_073916981.1;XM_073916982.1;XM_073916984.1;XR_012387283.1;XR_012387284.1;XR_012387285.1;XR_012387286.1;XR_012387287.1;XR_012387288.1;XR_012387289.1;XR_012387281.1;XR_012387282.1,itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b;itpr1b,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133186.1,38539030,38539112,83,*,20,Intron (XM_021472498.3/tex264b, intron 3 of 3),12,38556110,38609721,53612,1,grm2b,XR_012386841.1,-16998,XM_021472498.3,tex264b,0
NC_133186.1,38662497,38662649,153,*,17,Intron (XM_073916150.1/nfya, intron 9 of 10),12,38659756,38674319,14564,2,nfya,XM_073916141.1,11670,XM_073916150.1;XM_073916155.1;XM_009306191.5;XM_068224229.2;XM_073916142.1;XM_073916144.1;XM_073916145.1;XM_073916146.1;XM_073916148.1;XM_073916149.1;XM_073916154.1;XM_073916156.1;XM_073916141.1;XM_073916152.1;XM_073916153.1;NM_001082795.1;XM_005172907.6;XM_009306188.5;XM_009306192.5;XM_068224228.2;XM_073916143.1;XM_073916147.1;XM_073916151.1,nfya;nfya;nfya;nfya;nfya;nfya;nfya;nfya;nfya;nfya;nfya;nfya;nfya;nfya;nfya;nfya;nfya;nfya;nfya;nfya;nfya;nfya;nfya,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133186.1,39102508,39102688,181,*,21,5' UTR,12,39125959,39135788,9830,1,parapinopsinb,NM_001005312.1,-23271,XM_073916998.1;XM_073916999.1;XM_073917000.1;XM_073917001.1;XM_073917002.1;XM_073917003.1;XM_073917004.1,cacna2d3;cacna2d3;cacna2d3;cacna2d3;cacna2d3;cacna2d3;cacna2d3,0;0;0;0;0;0;0
